rxn_id,flux_exchange_normalized_lb,flux_exchange_normalized,flux_exchange_units,flux_exchange_ub,id,flux_exchange_stdev,comment_,simulation_dateAndTime,flux_exchange,flux_exchange_lb,used_,flux_exchange_normalized_stdev,simulation_id,flux_exchange_normalized_units,flux_exchange_normalized_ub
CRNCAR,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5270,27.8691002020471,,2015-06-09 09:27:38,0.410372981507888,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,1.0
Htex,0.0,1.1687117935896e-06,EX_glc_LPAREN_e_RPAREN__normalized,111.476017902732,5271,27.8690044756831,,2015-06-09 09:27:38,1.44255648209342e-06,0.0,True,0.247262203393723,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.989048813574891
I2FE2ST,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5272,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
G3PT,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5273,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
TRPS3,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5274,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
EX_ca2_LPAREN_e_RPAREN_,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5275,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
MDDCP3pp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5276,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
DALAt2pp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5277,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
FORtex,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5278,27.8691002020471,,2015-06-09 09:27:38,0.17239157351801,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,1.0
NADPPPS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5279,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NTD5,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5280,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
5DOAN,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5281,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
AP4AS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5282,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
EX_fe2_LPAREN_e_RPAREN_,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5283,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
GLUN,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5284,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
ICDHyr,0.0,0.119594734421829,EX_glc_LPAREN_e_RPAREN__normalized,0.141544022368614,5285,0.0353860055921535,,2015-06-09 09:27:38,0.0398315897616826,0.0,True,0.0813907078244211,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.325562831297685
MTHFR2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5286,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NADSYN_aerobic,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5287,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
EX_co2_LPAREN_e_RPAREN__unlabeled,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5288,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
ACCOAC,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5289,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
MDDCP5pp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5290,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
FADSYN_2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5291,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
O2tex,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,111.475956994424,5292,27.8689892486061,,2015-06-09 09:27:38,0.0,0.0,True,0.246406342040003,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.985625368160011
ICL,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5293,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
AHCYSNS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5294,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
PGM,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5295,27.8691002020471,,2015-06-09 09:27:38,0.0,0.0,True,0.246494128952274,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.985976515809096
FESD1s,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5296,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
ASPTA,0.0,0.584393250953128,EX_glc_LPAREN_e_RPAREN__normalized,111.476277705705,5297,27.8690694264263,,2015-06-09 09:27:38,0.324271033429839,0.0,True,0.249483886051175,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.9979355442047
COFACTOR_4,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5298,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
GLYCLTt2rpp,0.0,0.196519576908592,EX_glc_LPAREN_e_RPAREN__normalized,111.476400549908,5299,27.8691001374771,,2015-06-09 09:27:38,0.222278075998352,0.0,True,0.247978391710543,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.991913566842174
ICYSDS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5300,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
CELLENV_3,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5301,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NTPP3,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5302,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
SHK3Dr,0.0,0.971611051265597,mmol*gDCW-1*hr-1,1000.0,5871,250.0,,2015-06-09 09:27:38,8.63979619673785,0.0,True,0.249936905609208,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.999747622436832
udp_to_dump_aerobic,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5303,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
GSPMDS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5304,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NACODA,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5305,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
PYRtex,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5306,27.8691002020471,,2015-06-09 09:27:38,0.384649290066238,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,1.0
PPM,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5307,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
RNDR1,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5308,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
MCTP1App,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5309,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
CRNCDH,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5310,27.8691002020471,,2015-06-09 09:27:38,0.66171752296519,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,1.0
GLYCPHOSPHOLIPID_1,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5311,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
ACKr,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5312,27.8691002020471,,2015-06-09 09:27:38,0.0,0.0,True,0.248843280051644,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.995373120206577
DADA,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5313,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
ADPT,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5314,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
CYTDK2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5315,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
TYRTA,0.0,0.969119147776039,EX_glc_LPAREN_e_RPAREN__normalized,111.476395016479,5316,27.8690987541197,,2015-06-09 09:27:38,0.318699429409377,0.0,True,0.249977227489039,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.999908909956155
FTHFLi,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5317,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NADH17pp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5318,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
CMPN,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5319,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
ASNS1,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5320,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NTPP9,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5321,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
EX_5mtr_LPAREN_e_RPAREN_,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5322,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NADTRHD,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5323,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
HYD3pp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5324,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
GLYCPHOSPHOLIPID_6,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5325,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
GLCtexi,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5326,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NTD11,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5327,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
COFACTOR_10,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5328,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
EX_h2o_LPAREN_e_RPAREN_,0.0,0.0465611150721642,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5329,27.8691002020471,,2015-06-09 09:27:38,0.182200173037818,0.0,True,0.241903857776689,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.967615431106757
DHPTDCs2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5330,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
MDH,0.0,0.883733264706127,EX_glc_LPAREN_e_RPAREN__normalized,13.5664355215735,5331,3.39160888039337,,2015-06-09 09:27:38,1.51562918493888,0.0,True,0.246378698895717,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.985514795582867
UDCPDPS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5332,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
OCBT,0.0,0.887272840082343,EX_glc_LPAREN_e_RPAREN__normalized,111.476388394248,5333,27.8690970985621,,2015-06-09 09:27:38,0.171172867908549,0.0,True,0.249951238314683,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.999804953258733
SHK3Dr,0.0,0.971611051265597,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5334,27.8691002020471,,2015-06-09 09:27:38,0.96313338372861,0.0,True,0.249936905609208,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.999747622436832
Natex,0.0,0.0,mmol*gDCW-1*hr-1,0.0,5942,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
CELLENV_6,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5335,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
CAt6pp,0.0,0.997606693639374,EX_glc_LPAREN_e_RPAREN__normalized,111.476400594499,5336,27.8691001486247,,2015-06-09 09:27:38,0.156181932625916,0.0,True,0.24999915971745,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.999996638869801
TMDS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5337,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
COFACTOR_7,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5338,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
UPPRT,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5339,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NDPK1,0.0,0.577435476847962,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5340,27.8691002020471,,2015-06-09 09:27:38,0.559285930493319,0.0,True,0.249085488959028,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.996341955836112
ACtex,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5341,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
COFACTOR_8,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5342,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NDPK8,0.0,0.984286164956521,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5343,27.8691002020471,,2015-06-09 09:27:38,0.117563546180516,0.0,True,0.249995790958139,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.999983163832555
CHORM,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5344,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
METAT,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5345,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
CRNBTCT,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5346,27.8691002020471,,2015-06-09 09:27:38,0.594551952594554,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,1.0
MOBDtex,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5347,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
G3PD6,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5348,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
chor_and_prpp_to_3ig3p,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5349,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
KAS15,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5350,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
PE160abcpp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5351,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
LEUTAi,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5352,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NI2tex,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5353,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
CITL,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5354,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
ATPHs,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5355,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NTD1,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5356,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
SUCDi,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5357,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
ptrc_to_4abut_1,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5358,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
NTPTP1,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5359,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
APPLDHr,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5360,27.8691002020471,,2015-06-09 09:27:38,0.360700545346525,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,1.0
METSOXR2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5361,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
QUINDH,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5362,27.8691002020471,,2015-06-09 09:27:38,0.374737655651019,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,1.0
MOLYBDOPTERIN_2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5363,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
ME1,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5364,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
MDDEP1pp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5365,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
CYSS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5366,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
MTHFC,0.0,0.880431752258547,EX_glc_LPAREN_e_RPAREN__normalized,111.476400808188,5367,27.8691002020471,,2015-06-09 09:27:38,0.603890733933921,0.0,True,0.249816212396425,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.9992648495857
CBL1abcpp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,5368,0.0,,2015-06-09 09:27:38,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,netFlux_normalized,0.0
